Domain,Type,Agency,Organization,City,State,Security Contact Email,v,p,sp,pct,adkim,aspf,fo,ruf,rua,rf,ri
59DCMI.GOV,City,Non-Federal Agency,59th District Court,Walker,MI,soc@walker.city,DMARC1,reject,reject,100,s,s,0,none,none,afrf,86400
ABERDEENMD.GOV,City,Non-Federal Agency,City of Aberdeen,Aberdeen,MD,(blank),DMARC1,reject,reject,100,r,r,1,mailto:ruf+aberdeenmd.gov@dmarc.barracudanetworks.com,mailto:rua+aberdeenmd.gov@dmarc.barracudanetworks.com,afrf,86400
NV529.GOV,State,Non-Federal Agency,Nevada State Treasurer's Office,Carson City,NV,rdanderson@nevadatreasurer.gov,null
NVAGOMLA.GOV,State,Non-Federal Agency,NV Office of the Attorney General,Carson City,NV,(blank),null
NVCOGCT.GOV,State,Non-Federal Agency,Naugatuck Valley Council of Governments,Waterbury,CT,nvcog@nvcogct.gov,DMARC1,none,none,100,r,r,0,none,none,afrf,86400
NVCOURTS.GOV,State,Non-Federal Agency,Supreme Court of Nevada,Carson City,NV,gmeyers@nvcourts.nv.gov,null
NVDPS.GOV,State,Non-Federal Agency,Enterprise IT Services Division,Carson City,NV,iso@dps.state.nv.us,null
NVDPSPUB.GOV,State,Non-Federal Agency,Nevada Department of Public Safety,Carson City,NV,gsteele@admin.nv.gov,null
NVEASE.GOV,State,Non-Federal Agency,Nevada Secretary of State,Carson City,NV,(blank),null
NVGGMS.GOV,State,Non-Federal Agency,Nevada State Treasurer,Carson City,NV,rdanderson@nevadatreasurer.gov,null
NVIGATE.GOV,State,Non-Federal Agency,Office of the State Treasurer,Carson City,NV,rdanderson@nevadatreasurer.gov,null
NVLEG.GOV,State,Non-Federal Agency,Legislative Counsel Bureau,Carson City,NV,ops@lcb.state.nv.us,null
NVPREPAID.GOV,State,Non-Federal Agency,Nevada State Treasurer,Carson City,NV,rdanderson@nevadatreasurer.gov,null
NVSEXOFFENDERS.GOV,State,Non-Federal Agency,State of Nevada,Carson City,NV,t.dorsey@dps.state.nv.us,null
NVSILVERFLUME.GOV,State,Non-Federal Agency,Nevada Secretary of State,Carson City,NV,(blank),DMARC1,quarantine,quarantine,100,r,r,1,mailto:ruf+nvsilverflume.gov@dmarc.barracudanetworks.com,mailto:rua+nvsilverflume.gov@dmarc.barracudanetworks.com,afrf,86400
NVSOS.GOV,State,Non-Federal Agency,Nevada Secretary of State,Carson City,NV,(blank),null
NY.GOV,State,Non-Federal Agency,State of New York,Albany,NY,(blank),null
NYASSEMBLY.GOV,State,Non-Federal Agency,New York State Assembly,Albany,NY,domains@nysassembly.gov,null
NYCOURTHELP.GOV,State,Non-Federal Agency,NYS Unified Court System Division of Technology,Troy,NY,abuse@nycourts.gov,null
NYCOURTS.GOV,State,Non-Federal Agency,NYS Unified Court System Division of Technology,Troy,NY,abuse@nycourts.gov,DMARC1,reject,reject,25,r,r,0,none,"mailto:dmarc_agg@vali.email,mailto:re+andwhoycfeg@dmarc.postmarkapp.com,mailto:ucs-dmarc-reports@nycourts.gov",afrf,86400
NYHOUSINGSEARCH.GOV,State,Non-Federal Agency,NYS Division of Housing and Community Renewal,Albany,NY,(blank),null
NYIRC.GOV,State,Non-Federal Agency,New York State Assembly,Albany,NY,domains@nyassembly.gov,null
NYJUROR.GOV,State,Non-Federal Agency,New York State Unified Court System,New York,NY,abuse@nycourts.gov,null
NYLIPA.GOV,State,Non-Federal Agency,New York State Assembly,Albany,NY,domains@nyassembly.gov,null
NYPREPARE.GOV,State,Non-Federal Agency,NYS Office of Homeland Security,Albany,NY,(blank),null
NYSASSEMBLY.GOV,State,Non-Federal Agency,New York State Assembly,Albany,NY,domains@nyassembly.gov,null
NYSDOT.GOV,State,Non-Federal Agency,NYS Department of Transportation,Albany,NY,(blank),null
NYSED.GOV,State,Non-Federal Agency,New York State Education Department,Albany,NY,netadm@nysed.gov,DMARC1,none,none,100,r,r,0,none,mailto:dmarc_agg@vali.email,afrf,86400
NYSENATE.GOV,State,Non-Federal Agency,State of New York,Albany,NY,webadmin@nysenate.gov,DMARC1,none,none,100,r,r,0,none,mailto:dmarcreports@nysenate.gov,afrf,86400
NYSTAX.GOV,State,Non-Federal Agency,New York State Department of Taxation and Finance ,Albany,NY,(blank),null
NYVOTES.GOV,State,Non-Federal Agency,New York State Office of Information Technology Services,Albany,NY,(blank),null
OCFODC.GOV,State,Non-Federal Agency,Office of the Chief Financial Officer,Washington,DC,(blank),null
OCPR.GOV,State,Non-Federal Agency,Office of the Comptroller of the Commonwealth of Puerto Rico,San Juan,PR,jmadera@ocpr.pr.gov,null
OH.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,DMARC1,none,none,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIO.GOV,State,Non-Federal Agency,"""State of Ohio"," Office of IT""",Columbus,OH,DMARC1,quarantine,quarantine,100,r,r,0,mailto:dasruf@das.ohio.gov,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOAG.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOAGO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,DMARC1,reject,reject,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOAGRICULTURE.GOV,State,Non-Federal Agency,"""State of Ohio"," Office of IT""",Columbus,OH,null
OHIOANALYTICS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOATTORNEYGENERAL.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOAUDITOR.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOBMV.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,reject,reject,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOBUSINESSCENTRAL.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,DMARC1,reject,reject,100,s,s,0,mailto:DMARC@OhioSOS.Gov,mailto:DMARC@OhioSOS.Gov,afrf,86400
OHIOCENTERFORNURSING.GOV,State,Non-Federal Agency,State of Ohio ,Columbus,OH,(blank),null
OHIOCHECKBOOK.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
OHIOCOURTOFCLAIMS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,none,none,100,r,r,0,none,bt@ohiocourtofclaims.gov,afrf,86400
OHIOCOURTS.GOV,State,Non-Federal Agency,"""State of Ohio"," Office of IT""",Columbus,OH,null
OHIODNR.GOV,State,Non-Federal Agency,Ohio Department of Natural Resources,Columbus,OH,(blank),DMARC1,reject,reject,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOHOUSE.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOJUDICIALCENTER.GOV,State,Non-Federal Agency,"""State of Ohio"," Office of IT""",Columbus,OH,null
OHIOMEANSACCESSIBILITY.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
OHIOMEANSJOBS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
OHIOMEANSTRAINING.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
OHIOMEANSVETERANSJOBS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
OHIONOSMOKELAW.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
OHIOPMP.GOV,State,Non-Federal Agency,State of Ohio Office of Information Technology,Columbus,OH,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIORED.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
OHIOSECRETARYOFSTATE.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOSENATE.GOV,State,Non-Federal Agency,Ohio Legislative Information Systems,Columbus,OH,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOSOS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOSTATEPARKS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,DMARC1,reject,reject,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOSUPREMECOURT.GOV,State,Non-Federal Agency,"""State of Ohio"," Office of IT""",Columbus,OH,null
OHIOT21.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,null
OHIOTOBACCO21.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,null
OHIOTREASURER.GOV,State,Non-Federal Agency,Ohio Department of Administrative Services OIT SDD ,Columbus,OH,(blank),null
OHIOVET.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,none,none,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOVETERANSHOME.GOV,State,Non-Federal Agency,"""State of Ohio"," Office of IT""",Columbus,OH,DMARC1,reject,reject,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHIOVETS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,reject,reject,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
OHSOS.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.technical@das.ohio.gov,null
OK.GOV,State,Non-Federal Agency,"""Oklahoma"," Office of Management and Enterprise Services  """,Oklahoma City,OK,DMARC1,none,none,100,r,r,1,mailto:e7ca85912cf7650@for.dmarcanalyzer.com,mailto:e7ca85912cf7650@rep.dmarcanalyzer.com,afrf,86400
OKBENEFITS.GOV,State,Non-Federal Agency,Oklahoma Department of Human Services,Oklahoma City,OK,cybercommand@omes.ok.gov,null
OKCOMMERCE.GOV,State,Non-Federal Agency,Oklahoma Department of Commerce,Oklahoma city,OK,matt.singleton@omes.ok.gov,null
OKDHS.GOV,State,Non-Federal Agency,Oklahoma Department of Human Services,Oklahoma City,OK,cybercommand@omes.ok.gov,null
OKDRS.GOV,State,Non-Federal Agency,Department of Rehabilitation Services,Oklahoma City,OK,cybercommand@omes.ok.gov,null
OKELECTIONS.GOV,State,Non-Federal Agency,"""Oklahoma"," Office of Management and Enterprise Services""",Oklahoma City,OK,null
OKHOUSE.GOV,State,Non-Federal Agency,Legislative Service Bureau,Oklahoma City,OK,julia.ngo@oklegislature.gov,null
OKLAHOMA.GOV,State,Non-Federal Agency,""" Oklahoma"," Office of Management and Enterprise Services  """,Oklahoma City,OK,null
OKLAHOMABENEFITS.GOV,State,Non-Federal Agency,Oklahoma Department of Human Services,Oklahoma City,OK,cybercommand@omes.ok.gov,null
OKLAHOMAWORKS.GOV,State,Non-Federal Agency,Oklahoma Department of Commerce,Oklahoma City,OK,(blank),null
OKLAHOMAWORKSTOGETHER.GOV,State,Non-Federal Agency,Oklahoma Department of Commerce,Oklahoma City,OK,(blank),null
OKLEGISLATURE.GOV,State,Non-Federal Agency,Legislative Service Bureau,Oklahoma City,OK,julia.ngo@oklegislature.gov,null
OKLOFT.GOV,State,Non-Federal Agency,Oklahoma Legislative Service Bureau,Oklahoma City,OK,(blank),null
OKSENATE.GOV,State,Non-Federal Agency,Legislative Service Bureau,Oklahoma City,OK,julia.ngo@oklegislature.gov,null
OKTRANSPORTATION.GOV,State,Non-Federal Agency,"""Oklahoma"," Office of Management and Enterprise Services""",Oklahoma City,OK,null
ONEWYO.GOV,State,Non-Federal Agency,Department of Enterprise Technology Services,Cheyenne,WY,ets-security@wyo.gov,null
OPEN-DC.GOV,State,Non-Federal Agency,Board of Ethics and Government Accountability,Washington,DC,kevin.brown@dc.gov,null
OPENMYFLORIDABUSINESS.GOV,State,Non-Federal Agency,Florida Department of Business and Professional Regulation,Tallahassee,FL,DBPRSecurity@myfloridalicense.com,null
OPENWALLETFL.GOV,State,Non-Federal Agency,Florida Department of Financial Services,Tallahassee,FL,Clint.Morrow@myfloridacfo.com,null
OPENWALLETFLORIDA.GOV,State,Non-Federal Agency,Florida Department of Financial Services,Tallahassee,FL,Clint.Morrow@myfloridacfo.com,null
OPPORTUNITYLOUISIANA.GOV,State,Non-Federal Agency,Louisiana Economic Development,Baton Rouge,LA,infosecteam@la.gov,null
OR-MEDICAID.GOV,State,Non-Federal Agency,State of Oregon,Salem,OR,(blank),null
OR.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank),null
ORALERT.GOV,State,Non-Federal Agency,State of Oregon,Salem,OR,(blank),null
ORANGEBEACHAL.GOV,State,Non-Federal Agency,City of Orange Beach,Orange Beach,AL,itsupport@orangebeachal.gov,null
OREGON.GOV,State,Non-Federal Agency,State of Oregon,Salem,OR,(blank),DMARC1,quarantine,none,100,r,r,1,mailto:eso.soc@oregon.gov,mailto:eso.soc@oregon.gov,afrf,86400
OREGONATTORNEYGENERAL.GOV,State,Non-Federal Agency,Oregon Department of Justice,Salem,OR,(blank),null
OREGONATV.GOV,State,Non-Federal Agency,Oregon Parks & Recreation Department,Salem,OR,OPRD.IT_ArchitectureTeam@oprd.oregon.gov,null
OREGONBENEFITSONLINE.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank),null
OREGONBUYS.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank),null
OREGONCHILDSUPPORT.GOV,State,Non-Federal Agency,Oregon Department of Justice,Salem,OR,(blank),null
OREGONCONSUMER.GOV,State,Non-Federal Agency,Oregon State Data Center ETS,Salem,OR,(blank),null
OREGONCOOP.GOV,State,Non-Federal Agency,Oregon Department of Administrative Services,Salem,OR,(blank),null
OREGONHEALTHCARE.GOV,State,Non-Federal Agency,Enterprise Technology Services,Salem,OR,(blank),null
OREGONLEGISLATURE.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank),DMARC1,none,none,100,r,r,1,mailto:dmarcreporting@oregonlegislature.gov,mailto:dmarcreporting@oregonlegislature.gov,afrf,86400
OREGONMETRO.GOV,State,Non-Federal Agency,Metro,Portland,OR,(blank),DMARC1,none,none,100,r,r,1,mailto:admin@oregonmetro.gov,mailto:admin@oregonmetro.gov,afrf,86400
OREGONSAVES.GOV,State,Non-Federal Agency,State of Oregon,Salem,OR,(blank),null
OREGONSTUDENTAID.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank),null
OREGONVOTES.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank),null
ORHEALTHCARE.GOV,State,Non-Federal Agency,Enterprise Technology Services,Salem,OR,(blank),null
OURINDIANA.GOV,State,Non-Federal Agency,State of Indiana,Indianapolis,IN,iotoperationalsecurity@iot.in.gov,null
OUTDOORNEBRASKA.GOV,State,Non-Federal Agency,State of Nebraska,Lincoln,NE,(blank),null
PA.GOV,State,Non-Federal Agency,Commonwealth of Pennsylvania,Harrisburg,PA,RA-ENDOMAINSECURITY@pa.gov,DMARC1,quarantine,none,100,r,r,0,mailto:f8debbc3@forensics.dmarc-report.com,mailto:f8debbc3@mxtoolbox.dmarc-report.com,afrf,86400
PA529.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,itsecurity@patreasury.gov,null
PA529ABLE.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,itsecurity@patreasury.gov,null
PAABLE.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,itsecurity@patreasury.gov,null
PAAUDITOR.GOV,State,Non-Federal Agency,Pennsylvania Department of the Auditor General,Harrisburg,PA,OITadmin@paauditor.gov,DMARC1,quarantine,none,100,r,r,0,none,mailto:oitadmin@paauditor.gov,afrf,86400
PACODEANDBULLETIN.GOV,State,Non-Federal Agency,Legislative Reference Bureau,Harris,PA,mmillan@palrb.us,null
PADILLABAY.GOV,State,Non-Federal Agency,Padilla Bay National Estuarine Research Reserve,MOUNT VERNON,WA,ecydlitsosecurity@ecy.wa.gov,DMARC1,none,none,100,r,s,1,none,"mailto:DMARCAlerts@watech.wa.gov,mailto:ecydmarcreport@padillabay.gov",afrf,86400
PAHOUSE.GOV,State,Non-Federal Agency,Pennsylvania Legislative Data Processing Center,Harrisburg,PA,(blank),null
PAINVEST.GOV,State,Non-Federal Agency,Pennsylvania Treasury,Harrisburg,PA,itsecurity@patreasury.gov,null
PAKEYSTONESAVES.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,(blank),null
PAKEYSTONESCHOLARS.GOV,State,Non-Federal Agency,PA Treasury,Harrisburg,PA,itsecurity@patreasury.gov,null
PALRB.GOV,State,Non-Federal Agency,Legislative Reference Bureau,Harrisburg,PA,mmillan@palrb.us,null
PARTNERSFORHEALTHTN.GOV,State,Non-Federal Agency,State of Tennessee,Nashville,TN,Cyber.Security@tn.gov,null
PASEN.GOV,State,Non-Federal Agency,Senate of Pennsylvania,Harrisburg,PA,domains@legis.state.pa.us,null
PASENATE.GOV,State,Non-Federal Agency,Senate of Pennsylvania,Harrisburg,PA,kkwon@legis.state.pa.us,null
PATREASURY.GOV,State,Non-Federal Agency,Pennsylvania Treasury,Harrisburg,PA,ITSecurity@patreasury.gov,DMARC1,none,none,100,r,r,1,none,mailto:agg_reports@patreasury.gov,afrf,86400
PENNDOT.GOV,State,Non-Federal Agency,PA Department of Transportation,Harrisburg,PA,wiott@pa.gov,null
PENNSYLVANIA.GOV,State,Non-Federal Agency,Commonwealth of Pennsylvania,Harrisburg,PA,RA-ENDOMAINSECURITY@pa.gov,null
PINALCOURTSAZ.GOV,State,Non-Federal Agency,Pinal County Superior Court,Florence,AZ,PinalITD@courts.az.gov,DMARC1,none,none,100,r,r,0,none,none,afrf,86400
PLYMOUTHROCKWI.GOV,State,Non-Federal Agency,Town of Plymouth,Orfordville,WI,chair@townofplymouthwi.com,DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:support@townweb.com,afrf,86400
POLICE4TN.GOV,State,Non-Federal Agency,State of Tennessee,Nashville,TN,cyber.Security@tn.gov,null
PPA-OR.GOV,State,Non-Federal Agency,Oregon State Data Center,Salem,OR,(blank),null
PR.GOV,State,Non-Federal Agency,Puerto Rico Innovation and Technology Service,San Juan,PR,jroman@prits.pr.gov,null
PREVENTHAIAZ.GOV,State,Non-Federal Agency,Arizona Department of Health Services,Phoenix,AZ,(blank),null
PROMESA.GOV,State,Non-Federal Agency,Financial Oversight and Management Board for Puerto Rico,San Juan,Puerto Rico,support@promesa.gov,DMARC1,quarantine,quarantine,10,r,r,0,mailto:dmarc@promesa.gov,mailto:dmarc@promesa.gov,afrf,86400
PROTECTINGFLORIDATOGETHER.GOV,State,Non-Federal Agency,FL DEP,Tallahassee,FL,depwebmaster@dep.state.fl.us,null
PROTECTINGFLTOGETHER.GOV,State,Non-Federal Agency,FL DEP,Tallahassee,FL,depwebmaster@dep.state.fl.us,null
PROTECTKIDSONLINEWI.GOV,State,Non-Federal Agency,Wisconsin Department of Justice,Madison,WI,bcssecteam@doj.state.wi.us,null
PSNCUC.GOV,State,Non-Federal Agency,Public Staff - North Carolina Utilities Commission ,Raleigh,NC,it.staff@psncuc.nc.gov,null
PSPRSAZ.GOV,State,Non-Federal Agency,PSPRS,Phoenix,AZ,notification@psprs.com,null
PURCHASETNCRASH.GOV,State,Non-Federal Agency,State of Tennessee,Nashville,TN,Cyber.Security@tn.gov,null
QAAZDHS.GOV,State,Non-Federal Agency,Arizona Department of Health Services,Phoenix,AZ,(blank),null
QUALITYFIRSTAZ.GOV,State,Non-Federal Agency,"""State of Arizona"," Department of Administration""",Phoenix,AZ,null
REACHNJ.GOV,State,Non-Federal Agency,NJ Office of Information Technology,Trenton,NJ,(blank),DMARC1,reject,reject,100,r,r,1,mailto:dmarc_ruf@emaildefense.proofpoint.com,mailto:dmarc_rua@emaildefense.proofpoint.com,afrf,86400
READYALABAMA.GOV,State,Non-Federal Agency,Governor's Office of Faith-Based and Community Initiatives,Montgomery,AL,(blank),DMARC1,reject,reject,100,s,s,1,"mailto:2bee4636@inbox.ondmarc.com,","mailto:2bee4636@inbox.ondmarc.com,",afrf,86400
READYCOLORADO.GOV,State,Non-Federal Agency,Governor's Office of Information Technologies,Denver,CO,isoc@state.co.us,null
READYNC.GOV,State,Non-Federal Agency,North Carolina Emergency Management,Raleigh,NC,DITPSInformationSecurity@ncdps.gov,null
READYNH.GOV,State,Non-Federal Agency,"""State of New Hampshire"," Dept of Information Technology""",Concord,NH,null
READYVIRGINIA.GOV,State,Non-Federal Agency,Virginia Department of Emergency Management,Richmond,VA,(blank),null
REBUILDFLORIDA.GOV,State,Non-Federal Agency,DEO,Tallahassee,FL,infosec@deo.myflorida.com,null
RECOVERYOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,null
RECYCLEOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
REEMPLOYKS.GOV,State,Non-Federal Agency,Kansas Department of Commerce,TOPEKA,KS,mark.abraham@ks.gov,null
REGISTERTOVOTEFLORIDA.GOV,State,Non-Federal Agency,Florida Department of State,Tallahassee,FL,Security@dos.myflorida.com,null
REGISTERTOVOTENV.GOV,State,Non-Federal Agency,Nevada Secretary of State,Carson City,NV,jgruver@sos.nv.gov,null
REPORTITTN.GOV,State,Non-Federal Agency,Office for Information Resources,Nashville,TN,Cyber.Security@tn.gov,null
RESILIENTLOUISIANACOMMISSION.GOV,State,Non-Federal Agency,Louisiana Economic Development,Baton Rouge,LA,infosecteam@la.gov,null
RETIREREADYTN.GOV,State,Non-Federal Agency,Office for Information Resources,Nashville,TN,Cyber.Security@tn.gov,null
RHHD.GOV,State,Non-Federal Agency,Richmond and Henrico Health Districts ,Richmond,VA,Ryan.Goldsberry@vdh.virginia.gov,null
RI.GOV,State,Non-Federal Agency,State of Rhode Island,Providence,RI,(blank),DMARC1,none,none,100,r,r,1,mailto:dmarc_ruf@emaildefense.proofpoint.com,mailto:dmarc_rua@emaildefense.proofpoint.com,afrf,86400
RIDESHAREWI.GOV,State,Non-Federal Agency,Wisconsin Department of Transportation,Madison,WI,dotcomputersecurity@dot.wi.gov,DMARC1,none,none,100,r,r,1,mailto:postmaster@wisconsin.gov,mailto:postmaster@wisconsin.gov,afrf,3600
RIDESHAREWISCONSIN.GOV,State,Non-Federal Agency,Wisconsin Department of Transportation,Madison,WI,dotcomputersecurity@dot.wi.gov,DMARC1,none,none,100,r,r,1,mailto:postmaster@wisconsin.gov,mailto:postmaster@wisconsin.gov,afrf,3600
RIE911.GOV,State,Non-Federal Agency,Rhode Island E911,North Scituate,RI,jonathan.barrette@risp.gov,null
RILEGISLATURE.GOV,State,Non-Federal Agency,"""RI State House"," Joint Committee on Legislative Services""",Providence,RI,null
RIOAG.GOV,State,Non-Federal Agency,Office of the Auditor General,Providence,RI,pwood@rilegislature.gov,null
RIPSGA.GOV,State,Non-Federal Agency,Rhode Island State Police,North Scituate,RI,(blank),null
RISECSTATE.GOV,State,Non-Federal Agency,RI Department of State,Providence,RI,(blank),DMARC1,reject,reject,100,s,s,0,none,none,afrf,86400
RISHERIFFS.GOV,State,Non-Federal Agency,Department of Public Safety,North Scituate,RI,jonathan.barrette@risp.gov,null
RISP.GOV,State,Non-Federal Agency,Rhode Island State Police,North Scituate,RI,chris.kayrouz@risp.gov,null
RSA-AL.GOV,State,Non-Federal Agency,Retirement System of Alabama,Montgomery,AL,securityops@rsa-al.gov,null
RULEWATCHOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@valigov.email,afrf,86400
SAFEANDSOUNDIOWA.GOV,State,Non-Federal Agency,State of Iowa - OCIO,Des Moines,IA,soc@iowa.gov,null
SAFEATHOMEOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,domain.manager@das.ohio.gov,DMARC1,reject,reject,100,s,s,0,mailto:DMARC@OhioSOS.Gov,mailto:DMARC@OhioSOS.Gov,afrf,86400
SAFEATHOMEWI.GOV,State,Non-Federal Agency,Wisconsin Department of Justice,Madison,WI,bcssecteam@doj.state.wi.us,null
SAFEHOMEALABAMA.GOV,State,Non-Federal Agency,State of Alabama - Unified Judicial System,Montgomery,AL,Robert.barclay@alacourt.gov,null
SAFEMT.GOV,State,Non-Federal Agency,Montana State Fund,Helena,MT,stfitsecurity@mt.gov,DMARC1,none,none,100,r,r,0,"mailto:dmarc@mt.gov,mailto:dmarc_ruf@emaildefense.proofpoint.com","mailto:dmarc@mt.gov,mailto:dmarc_rua@emaildefense.proofpoint.com",afrf,86400
SAFESD.GOV,State,Non-Federal Agency,State of South Dakota - BIT,Pierre,SD,soc@state.sd.gov,null
SAFESTAYOK.GOV,State,Non-Federal Agency,"""Oklahoma"," Office of Management and Enterprise Services""",Oklahoma City,OK,null
SAFETYWORKSMAINE.GOV,State,Non-Federal Agency,Maine Department of Labor,Augusta,ME,DotGov-Domain-Security.MaineIT@maine.gov,null
SAOMT.GOV,State,Non-Federal Agency,"""Montana Office of the Commissioner of Securities and Insurance"," Montana State Auditor""",Helena,MT,null
SAVE4LATERIOWA.GOV,State,Non-Federal Agency,State of Iowa - OCIO,Des Moines,IA,(blank),null
SAVEOURHOMEAZ.GOV,State,Non-Federal Agency,Arizona Department of Housing,Phoenix,AZ,(blank),null
SAVETHEDREAMOHIO.GOV,State,Non-Federal Agency,State of Ohio,Columbus,OH,(blank),null
SC.GOV,State,Non-Federal Agency,"""State of South Carolina-The South Carolina Department of Administration"," Chief Information Officer""",Columbia,SC,DMARC1,none,none,100,r,r,0,mailto:dsc@admin.sc.gov,mailto:dsc@admin.sc.gov,afrf,86400
SCAG.GOV,State,Non-Federal Agency,South Carolina Office of the Attorney General,Columbia,SC,(blank),DMARC1,none,none,100,r,r,0,none,none,afrf,86400
SCCONSUMER.GOV,State,Non-Federal Agency,State of South Carolina Department of Consumer Affairs,Columbia,SC,(blank),DMARC1,quarantine,quarantine,100,r,r,0,mailto:d@scconsumer.gov,mailto:d@scconsumer.gov,afrf,86400
SCDEW.GOV,State,Non-Federal Agency,SC Dept. of Employment and Workforce,Columbia,SC,tsadmins@dew.sc.gov,null
SCDHEC.GOV,State,Non-Federal Agency,SC DHEC,Columbia,SC,SOC@dhec.sc.gov,null
SCDHHS.GOV,State,Non-Federal Agency,SC Department of Health and Human Services,Columbia,SC,davisr@scdhhs.gov,DMARC1,reject,reject,100,r,r,1,mailto:dmarc_ruf@emaildefense.proofpoint.com,mailto:dmarc_rua@emaildefense.proofpoint.com,afrf,86400
SCDPS.GOV,State,Non-Federal Agency,South Carolina Department of Public Safety,Blythewood,SC,(blank),DMARC1,quarantine,quarantine,100,r,r,0,mailto:d@scdps.gov,mailto:d@scdps.gov,afrf,86400
SCELECTIONNET.GOV,State,Non-Federal Agency,South Carolina State Election Commission,Columbia,SC,bleach@elections.sc.gov,null
